"Subscriber_ID","recency","frequency","monetary","r_score","f_score","m_score","total_score","segment"
SUB3290,67,2,16907.58,4,3,4,11,Champion
SUB3701,67,2,372.28,4,2,1,7,At risk
SUB1424,67,3,12627.01,4,3,3,10,Loyal
SUB3737,67,2,16048.82,4,2,3,9,Loyal
SUB3372,67,4,20964.84,4,4,4,12,Champion
SUB4846,67,1,244.22,4,1,1,6,At risk
SUB2389,67,5,5596.13,4,4,2,10,Loyal
SUB1483,66,4,5173.98,4,4,2,10,Loyal
SUB3281,66,1,4.92,4,1,1,6,At risk
SUB1232,66,4,20019.35,4,4,4,12,Champion
SUB3830,66,3,12665.79,4,3,3,10,Loyal
SUB3273,66,1,84.07,4,1,1,6,At risk
SUB2657,66,3,34629.98,4,3,4,11,Champion
SUB4352,65,2,12548.82,4,2,3,9,Loyal
SUB3320,65,3,20254.62,4,3,4,11,Champion
SUB1707,65,3,6861.41,4,3,2,9,Loyal
SUB1755,65,2,26473.87,4,3,4,11,Champion
SUB1929,65,3,4592.2,4,3,2,9,Loyal
SUB4121,65,3,11192.03,4,3,3,10,Loyal
SUB2248,65,4,8661.91,4,4,3,11,Champion
SUB4036,65,3,21282.79,4,3,4,11,Champion
SUB1219,64,5,13317.84,4,4,3,11,Champion
SUB1892,64,1,4815.1,4,1,2,7,At risk
SUB3608,64,2,4148.69,4,2,2,8,At risk
SUB1414,64,1,72.92,4,1,1,6,At risk
SUB3685,64,3,3595.97,4,3,2,9,Loyal
SUB1550,64,4,17613.59,4,4,4,12,Champion
SUB3198,64,2,15572.41,4,2,3,9,Loyal
SUB2961,64,3,30225.3,4,3,4,11,Champion
SUB3213,64,1,1088.72,4,1,1,6,At risk
SUB4539,63,3,1566578.26,4,3,4,11,Champion
SUB1096,63,3,11448.99,4,3,3,10,Loyal
SUB1054,63,4,8275.93,4,4,2,10,Loyal
SUB2724,63,5,10876.2,4,4,3,11,Champion
SUB2885,63,4,19091.63,4,4,4,12,Champion
SUB4986,63,3,1929.01,4,4,1,9,Loyal
SUB4780,62,4,19977.64,4,4,4,12,Champion
SUB2448,62,3,8828.52,4,3,3,10,Loyal
SUB3066,62,2,2176.36,4,2,1,7,At risk
SUB3057,62,4,23515.82,4,4,4,12,Champion
SUB1298,62,1,8475.33,4,1,2,7,At risk
SUB2972,62,5,11852.94,4,4,3,11,Champion
SUB1111,62,5,18202.01,4,4,4,12,Champion
SUB1204,62,2,1444.37,4,2,1,7,At risk
SUB4192,61,1,846.97,4,1,1,6,At risk
SUB1276,61,3,3262.64,4,3,1,8,At risk
SUB1415,61,5,8536.11,4,4,3,11,Champion
SUB4721,61,1,383.01,4,1,1,6,At risk
SUB2223,61,2,11118.62,4,2,3,9,Loyal
SUB1176,61,1,61.75,4,1,1,6,At risk
SUB3746,61,3,6444.25,4,3,2,9,Loyal
SUB2629,61,4,18068.8,4,4,4,12,Champion
SUB4918,60,2,1941.89,4,2,1,7,At risk
SUB1399,60,5,571350.85,4,4,4,12,Champion
SUB1940,60,3,5896.3,4,3,2,9,Loyal
SUB2236,60,1,7967.6,4,1,2,7,At risk
SUB2247,60,3,638486.38,4,3,4,11,Champion
SUB3027,60,2,275.92,4,1,1,6,At risk
SUB3566,60,4,14433.23,4,4,3,11,Champion
SUB3776,60,4,21531.7,4,4,4,12,Champion
SUB3589,60,4,1604.1,4,4,1,9,Loyal
SUB1631,60,2,10011.8,4,2,3,9,Loyal
SUB4649,60,4,18971.79,4,4,4,12,Champion
SUB4854,59,3,2371.61,4,3,1,8,At risk
SUB4850,59,2,56892.66,4,3,4,11,Champion
SUB1807,59,5,26292.58,4,4,4,12,Champion
SUB1088,59,3,6101.02,4,3,2,9,Loyal
SUB1393,59,3,5163.45,4,3,2,9,Loyal
SUB3954,59,4,21200.05,4,4,4,12,Champion
SUB3394,59,4,323819.0,4,4,4,12,Champion
SUB4172,59,5,17783.87,4,4,4,12,Champion
SUB1546,58,3,13889.33,4,3,3,10,Loyal
SUB3456,58,3,14676.58,4,3,3,10,Loyal
SUB3346,58,2,12396.46,4,2,3,9,Loyal
SUB1672,58,3,2639.56,4,3,1,8,At risk
SUB4300,58,1,868.32,4,1,1,6,At risk
SUB3418,58,5,135697.96,4,4,4,12,Champion
SUB1351,58,2,17496.16,4,3,4,11,Champion
SUB3828,57,2,3738.08,4,2,2,8,At risk
SUB3581,57,2,1015.72,4,2,1,7,At risk
SUB1954,57,1,3028.37,4,1,1,6,At risk
SUB3178,57,4,5378.36,4,4,2,10,Loyal
SUB4642,57,3,8439.74,4,3,2,9,Loyal
SUB2543,57,4,16017.12,4,4,3,11,Champion
SUB1194,57,1,3792.49,4,1,2,7,At risk
SUB1200,56,1,7483.56,4,1,2,7,At risk
SUB1116,56,2,12097.74,4,2,3,9,Loyal
SUB3822,56,2,560369.51,4,3,4,11,Champion
SUB2684,56,7,295990.69,4,4,4,12,Champion
SUB3254,55,4,7665.42,4,4,2,10,Loyal
SUB2161,55,6,8703.36,4,4,3,11,Champion
SUB2803,55,6,18397.9,4,4,4,12,Champion
SUB2195,55,1,1697.13,4,1,1,6,At risk
SUB1548,55,3,12265.8,4,3,3,10,Loyal
SUB1813,55,2,13381.77,4,2,3,9,Loyal
SUB2720,55,1,55.45,4,1,1,6,At risk
SUB1324,55,3,3787.31,4,4,2,10,Loyal
SUB4419,55,2,6915.68,4,2,2,8,At risk
SUB2833,55,3,118517.72,4,3,4,11,Champion
SUB3138,54,2,10520.5,4,2,3,9,Loyal
SUB4087,54,4,12899.27,4,4,3,11,Champion
SUB1803,54,1,5885.27,4,1,2,7,At risk
SUB1328,54,4,17116.71,4,4,4,12,Champion
SUB1711,54,9,602321.34,4,4,4,12,Champion
SUB2727,54,4,9393.39,4,4,3,11,Champion
SUB4382,54,7,32729.66,4,4,4,12,Champion
SUB1988,54,7,30000.67,4,4,4,12,Champion
SUB4246,54,2,749.58,4,2,1,7,At risk
SUB1767,54,2,4638.21,4,2,2,8,At risk
SUB2208,54,4,10489.63,4,4,3,11,Champion
SUB1775,54,5,899593.27,4,4,4,12,Champion
SUB2695,54,4,3155.29,4,4,1,9,Loyal
SUB3231,54,2,3377.07,4,2,1,7,At risk
SUB1034,54,2,2656.6,4,2,1,7,At risk
SUB1369,54,3,4916.85,4,3,2,9,Loyal
SUB4733,53,2,1346.7,4,2,1,7,At risk
SUB3670,53,1,4017.85,4,1,2,7,At risk
SUB3247,53,6,41741.1,4,4,4,12,Champion
SUB1354,53,3,16273.64,4,4,4,12,Champion
SUB3832,53,1,4696.81,4,1,2,7,At risk
SUB2492,53,2,872445.67,4,3,4,11,Champion
SUB4732,53,3,15641.69,4,3,3,10,Loyal
SUB4368,52,4,7048.59,4,4,2,10,Loyal
SUB2717,52,2,6189.1,4,2,2,8,At risk
SUB2785,52,5,16130.49,4,4,3,11,Champion
SUB4302,52,4,32271.25,4,4,4,12,Champion
SUB2808,52,2,6345.59,4,2,2,8,At risk
SUB2017,52,8,48677.24,4,4,4,12,Champion
SUB4231,52,2,1767.68,4,2,1,7,At risk
SUB3945,52,3,4195.68,4,3,2,9,Loyal
SUB4650,52,1,5306.04,4,1,2,7,At risk
SUB2498,51,4,14931.68,4,4,3,11,Champion
SUB3462,51,2,2207.94,4,2,1,7,At risk
SUB2575,51,3,16519.38,4,4,4,12,Champion
SUB2327,51,2,3279.33,4,2,1,7,At risk
SUB4837,51,4,20251.26,4,4,4,12,Champion
SUB3166,51,3,6449.55,4,3,2,9,Loyal
SUB3510,51,3,9431.7,4,3,3,10,Loyal
SUB4216,51,1,7318.16,4,1,2,7,At risk
SUB2544,50,4,16078.69,4,4,3,11,Champion
SUB1862,50,1,10189.54,4,1,3,8,At risk
SUB4664,50,1,1811.04,4,1,1,6,At risk
SUB2503,49,3,11892.17,4,3,3,10,Loyal
SUB4554,49,5,15100.34,4,4,3,11,Champion
SUB3021,49,2,309969.55,4,3,4,11,Champion
SUB1881,49,2,9178.22,4,2,3,9,Loyal
SUB1674,49,5,14105.62,4,4,3,11,Champion
SUB4651,49,7,23222.31,4,4,4,12,Champion
SUB1441,48,4,14534.45,4,4,3,11,Champion
SUB2999,48,5,14259.14,4,4,3,11,Champion
SUB4671,48,2,4690.08,4,2,2,8,At risk
SUB2510,48,2,22005.53,4,3,4,11,Champion
SUB2230,48,3,25322.0,4,3,4,11,Champion
SUB4955,48,6,33078.89,4,4,4,12,Champion
SUB4538,48,1,119.59,4,1,1,6,At risk
SUB3225,48,3,17377.61,4,3,4,11,Champion
SUB4867,48,4,25235.17,4,4,4,12,Champion
SUB1505,48,1,168.23,4,1,1,6,At risk
SUB3390,47,5,18412.33,4,4,4,12,Champion
SUB3117,47,4,13353.11,4,4,3,11,Champion
SUB4057,47,2,13679.25,4,2,3,9,Loyal
SUB2316,47,4,4535.46,4,4,2,10,Loyal
SUB1582,47,4,17810.62,4,4,4,12,Champion
SUB1628,47,2,1841.68,4,2,1,7,At risk
SUB3344,47,2,7864.25,4,2,2,8,At risk
SUB4798,47,4,41662.87,4,4,4,12,Champion
SUB3917,46,4,13247.36,4,4,3,11,Champion
SUB3863,46,1,723.55,4,1,1,6,At risk
SUB3448,46,2,2657.89,4,2,1,7,At risk
SUB3511,45,1,9694.13,4,1,3,8,At risk
SUB4211,45,5,35531.93,4,4,4,12,Champion
SUB4491,45,3,11368.81,4,3,3,10,Loyal
SUB2671,45,8,13986.04,4,4,3,11,Champion
SUB3844,45,2,4826.99,4,2,2,8,At risk
SUB3393,45,6,12873.22,4,4,3,11,Champion
SUB1480,44,4,9727.54,4,4,3,11,Champion
SUB1489,44,1,399.35,4,1,1,6,At risk
SUB3133,44,1,2185.8,4,1,1,6,At risk
SUB1161,44,2,21952.87,4,3,4,11,Champion
SUB4468,44,3,12072.88,4,3,3,10,Loyal
SUB1819,44,4,24206.98,4,4,4,12,Champion
SUB3072,44,3,15649.13,4,3,3,10,Loyal
SUB2773,44,2,8133.12,4,2,2,8,At risk
SUB1752,44,2,8047.91,4,2,2,8,At risk
SUB2330,44,3,1186.49,4,3,1,8,At risk
SUB4415,44,1,4882.92,4,1,2,7,At risk
SUB3951,44,5,43623.99,4,4,4,12,Champion
SUB2490,44,4,8953.06,4,4,3,11,Champion
SUB4324,43,4,15576.52,4,4,3,11,Champion
SUB2791,43,4,14965.89,4,4,3,11,Champion
SUB3217,43,3,2175497.39,4,4,4,12,Champion
SUB4862,43,1,1343.57,4,1,1,6,At risk
SUB2616,43,4,15681.84,4,4,3,11,Champion
SUB4473,43,4,5392.48,4,4,2,10,Loyal
SUB2005,43,2,19611.4,4,3,4,11,Champion
SUB4689,43,3,1670.29,4,3,1,8,At risk
SUB1443,43,2,1717.07,4,2,1,7,At risk
SUB1883,43,1,4125.6,4,1,2,7,At risk
SUB1243,43,2,3164.89,4,2,1,7,At risk
SUB1343,43,2,6411.34,4,2,2,8,At risk
SUB1818,42,1,9862.42,4,1,3,8,At risk
SUB4223,42,3,30869.69,4,4,4,12,Champion
SUB4273,42,4,16446.51,4,4,4,12,Champion
SUB4061,42,4,9643.63,4,4,3,11,Champion
SUB4054,42,1,5855.99,4,1,2,7,At risk
SUB1429,42,5,17753.66,4,4,4,12,Champion
SUB3667,42,5,28631.89,4,4,4,12,Champion
SUB1439,42,6,22125.5,4,4,4,12,Champion
SUB2968,42,3,2961.83,4,3,1,8,At risk
SUB1471,42,5,232770.88,4,4,4,12,Champion
SUB4354,42,3,9753.98,4,3,3,10,Loyal
SUB4038,42,1,2201125.97,4,1,4,9,Loyal
SUB1975,41,1,1171.01,4,1,1,6,At risk
SUB1668,41,1,910.57,4,1,1,6,At risk
SUB1458,41,5,141266.75,4,4,4,12,Champion
SUB2781,41,6,22302.89,4,4,4,12,Champion
SUB3547,41,3,14724.32,4,3,3,10,Loyal
SUB2042,41,7,334898.45,4,4,4,12,Champion
SUB3009,41,4,21691.09,4,4,4,12,Champion
SUB1185,41,3,9265.4,4,3,3,10,Loyal
SUB3821,41,2,10625.04,4,2,3,9,Loyal
SUB2556,41,3,8544.44,4,4,3,11,Champion
SUB1520,40,5,23965.01,4,4,4,12,Champion
SUB2730,40,4,7797.4,4,4,2,10,Loyal
SUB1652,40,3,8623.27,4,4,3,11,Champion
SUB2186,40,3,13523.11,4,3,3,10,Loyal
SUB2232,40,1,6324.72,4,1,2,7,At risk
SUB3087,39,3,32818.83,4,3,4,11,Champion
SUB3033,39,2,9470.5,4,2,3,9,Loyal
SUB2834,39,3,22939.15,4,3,4,11,Champion
SUB3173,39,2,512.19,4,2,1,7,At risk
SUB2862,39,6,19034.5,4,4,4,12,Champion
SUB3093,39,5,23217.62,4,4,4,12,Champion
SUB1079,39,2,6032.8,4,2,2,8,At risk
SUB1236,39,4,20010.77,4,4,4,12,Champion
SUB3193,38,3,13124.76,4,3,3,10,Loyal
SUB1262,38,2,16601.78,4,2,4,10,Loyal
SUB1696,38,4,9561.25,4,4,3,11,Champion
SUB1445,38,2,1224.61,4,2,1,7,At risk
SUB3977,38,6,18965.01,4,4,4,12,Champion
SUB1371,37,2,168703.2,4,3,4,11,Champion
SUB1119,37,4,16251.56,4,4,4,12,Champion
SUB2819,37,3,4716.42,4,4,2,10,Loyal
SUB4614,37,3,35216.67,4,3,4,11,Champion
SUB3409,37,6,10876.52,4,4,3,11,Champion
SUB2678,37,1,9426.96,4,1,3,8,At risk
SUB2980,37,2,2292.26,4,2,1,7,At risk
SUB4470,37,3,19832.41,4,3,4,11,Champion
SUB2569,36,4,379740.16,4,4,4,12,Champion
SUB3952,36,1,2944.43,4,1,1,6,At risk
SUB2506,36,3,8669.37,4,3,3,10,Loyal
SUB2567,36,2,5432.07,4,2,2,8,At risk
SUB1120,36,2,2749.88,4,2,1,7,At risk
SUB4727,35,4,14186.04,4,4,3,11,Champion
SUB2994,35,6,12138.13,4,4,3,11,Champion
SUB4144,35,1,749.09,4,1,1,6,At risk
SUB2642,35,4,3296.55,4,4,1,9,Loyal
SUB1048,35,4,28801.96,4,4,4,12,Champion
SUB2059,35,1,15207.03,4,1,3,8,At risk
SUB3001,35,2,5444.39,4,2,2,8,At risk
SUB1388,35,5,19308.52,4,4,4,12,Champion
SUB3258,34,2,8232.6,4,2,2,8,At risk
SUB4434,34,1,1375.22,4,1,1,6,At risk
SUB4742,34,5,9039.25,4,4,3,11,Champion
SUB3671,34,4,12682.51,4,4,3,11,Champion
SUB4021,34,5,16787.67,4,4,4,12,Champion
SUB2707,34,3,9711.11,4,3,3,10,Loyal
SUB2153,34,4,12331.5,4,4,3,11,Champion
SUB3074,34,2,306106.84,4,3,4,11,Champion
SUB1738,34,4,12375.18,4,4,3,11,Champion
SUB4219,33,4,12965.09,4,4,3,11,Champion
SUB4398,33,7,30500.47,4,4,4,12,Champion
SUB1831,33,3,10729.16,4,3,3,10,Loyal
SUB1902,33,7,22557.28,4,4,4,12,Champion
SUB3359,33,4,3999.36,4,4,2,10,Loyal
SUB4197,33,3,6593.98,4,3,2,9,Loyal
SUB1015,33,4,13946.76,4,4,3,11,Champion
SUB4694,33,5,30199.0,4,4,4,12,Champion
SUB1269,32,3,2727.75,4,3,1,8,At risk
SUB1312,32,4,6965.19,4,4,2,10,Loyal
SUB2638,32,3,4583.05,4,3,2,9,Loyal
SUB1987,32,2,18692.1,4,3,4,11,Champion
SUB3761,32,3,10094.9,4,3,3,10,Loyal
SUB1143,32,3,90677.72,4,3,4,11,Champion
SUB3787,32,2,1906.37,4,2,1,7,At risk
SUB2332,32,3,4078.56,4,4,2,10,Loyal
SUB3531,32,5,19578.18,4,4,4,12,Champion
SUB2433,31,4,13149.4,4,4,3,11,Champion
SUB4377,31,4,9486.06,4,4,3,11,Champion
SUB4467,31,1,514.42,4,1,1,6,At risk
SUB4457,31,3,7846.45,4,3,2,9,Loyal
SUB4957,31,1,2493.86,4,1,1,6,At risk
SUB1093,31,5,40044.49,4,4,4,12,Champion
SUB4910,31,2,5314.42,4,2,2,8,At risk
SUB1798,31,3,1332355.8,4,3,4,11,Champion
SUB4048,31,2,5203.86,4,2,2,8,At risk
SUB1647,31,5,15969.04,4,4,3,11,Champion
SUB3896,31,7,31185.86,4,4,4,12,Champion
SUB4946,31,4,9811.26,4,4,3,11,Champion
SUB2837,31,4,324346.19,4,4,4,12,Champion
SUB4115,30,2,5305.63,4,2,2,8,At risk
SUB2602,30,3,11048.21,4,3,3,10,Loyal
SUB1245,30,5,27506.6,4,4,4,12,Champion
SUB2864,30,7,20605.92,4,4,4,12,Champion
SUB2125,30,2,8941.78,4,2,3,9,Loyal
SUB1724,30,5,38704.04,4,4,4,12,Champion
SUB4767,30,3,10306.91,4,3,3,10,Loyal
SUB2776,30,4,16750.88,4,4,4,12,Champion
SUB1777,29,3,1023.64,4,3,1,8,At risk
SUB1435,29,3,1795904.74,4,3,4,11,Champion
SUB2891,29,6,30613.97,4,4,4,12,Champion
SUB3859,29,1,1456.56,4,1,1,6,At risk
SUB1241,29,1,10337.76,4,1,3,8,At risk
SUB1137,29,3,22614.69,4,3,4,11,Champion
SUB1503,29,2,7824.2,4,2,2,8,At risk
SUB2099,29,2,3937.23,4,2,2,8,At risk
SUB2582,29,4,10847.3,4,4,3,11,Champion
SUB3805,28,3,23774.01,4,4,4,12,Champion
SUB1171,28,2,9389.25,4,2,3,9,Loyal
SUB2949,28,3,13776.9,4,3,3,10,Loyal
SUB4743,28,2,2689.82,4,2,1,7,At risk
SUB3007,28,2,5176.9,4,2,2,8,At risk
SUB2524,28,5,33537.08,4,4,4,12,Champion
SUB1695,28,2,2521.71,4,2,1,7,At risk
SUB2055,28,3,12386.13,4,3,3,10,Loyal
SUB3360,28,2,3705.55,4,2,2,8,At risk
SUB1733,28,3,17607.21,4,3,4,11,Champion
SUB4053,27,4,9443.67,4,4,3,11,Champion
SUB1979,27,3,8265.03,4,3,2,9,Loyal
SUB2375,27,3,6686.71,4,3,2,9,Loyal
SUB4004,27,3,391.11,4,3,1,8,At risk
SUB3489,27,3,670250.09,4,3,4,11,Champion
SUB3722,27,4,12407.55,4,4,3,11,Champion
SUB4203,27,2,33051.55,4,3,4,11,Champion
SUB2229,26,1,2287.4,4,1,1,6,At risk
SUB3796,26,1,948.39,4,1,1,6,At risk
SUB3058,26,1,11263.09,4,1,3,8,At risk
SUB3004,26,4,922295.66,4,4,4,12,Champion
SUB3730,26,3,3994.17,4,3,2,9,Loyal
SUB3812,26,4,26105.86,4,4,4,12,Champion
SUB1942,25,2,8852.5,4,2,3,9,Loyal
SUB1992,25,3,27314.65,4,3,4,11,Champion
SUB3910,25,5,23768.74,4,4,4,12,Champion
SUB3679,25,3,5653.92,4,3,2,9,Loyal
SUB3328,25,2,12092.51,4,2,3,9,Loyal
SUB4389,25,5,646162.67,4,4,4,12,Champion
SUB2475,25,2,11111.04,4,2,3,9,Loyal
SUB4789,25,1,536.63,4,1,1,6,At risk
SUB4056,25,3,11386.58,4,3,3,10,Loyal
SUB3825,24,3,11303.8,4,3,3,10,Loyal
SUB2916,24,3,6238.26,4,3,2,9,Loyal
SUB3598,24,1,2898.18,4,1,1,6,At risk
SUB4608,24,3,3719.62,4,3,2,9,Loyal
SUB3988,24,3,3472.94,4,3,2,9,Loyal
SUB1147,23,5,32758.17,4,4,4,12,Champion
SUB2517,23,3,7961.26,4,3,2,9,Loyal
SUB1183,23,2,6408.97,4,2,2,8,At risk
SUB3280,23,2,7283.94,4,2,2,8,At risk
SUB4834,23,2,9470.42,4,2,3,9,Loyal
SUB4247,23,2,10749.84,4,2,3,9,Loyal
SUB4367,23,4,5126.01,4,4,2,10,Loyal
SUB4656,23,3,1205982.0,4,3,4,11,Champion
SUB3040,23,4,32155.96,4,4,4,12,Champion
SUB3486,23,4,35455.66,4,4,4,12,Champion
SUB4897,23,4,17529.21,4,4,4,12,Champion
SUB4384,23,6,19929.74,4,4,4,12,Champion
SUB4706,23,6,6980.2,4,4,2,10,Loyal
SUB4328,23,3,24118.84,4,3,4,11,Champion
SUB2630,23,6,26227.85,4,4,4,12,Champion
SUB1404,23,1,9164.1,4,1,3,8,At risk
SUB3422,23,1,3716.5,4,1,2,7,At risk
SUB1251,22,6,23365.8,4,4,4,12,Champion
SUB2095,22,5,24509.41,4,4,4,12,Champion
SUB1360,22,2,5886.92,4,2,2,8,At risk
SUB3031,22,3,898.43,4,3,1,8,At risk
SUB2945,22,3,4285.35,4,3,2,9,Loyal
SUB4563,22,1,7042.41,4,1,2,7,At risk
SUB2286,22,4,21014.4,4,4,4,12,Champion
SUB3992,22,1,307.29,4,1,1,6,At risk
SUB1990,21,2,2765.56,4,2,1,7,At risk
SUB3838,21,5,24149.99,4,4,4,12,Champion
SUB3997,21,2,6243.22,4,2,2,8,At risk
SUB2504,21,4,14384.46,4,4,3,11,Champion
SUB1075,21,1,431.69,4,1,1,6,At risk
SUB4364,21,3,13964.2,4,3,3,10,Loyal
SUB3265,21,3,22111.16,4,3,4,11,Champion
SUB2663,21,3,2372108.51,4,3,4,11,Champion
SUB4702,21,1,98.86,4,1,1,6,At risk
SUB3388,21,1,323.21,4,1,1,6,At risk
SUB3260,21,3,8531.52,4,4,3,11,Champion
SUB3926,21,3,13252.45,4,3,3,10,Loyal
SUB2060,21,2,8326.87,4,2,2,8,At risk
SUB4757,21,3,11091.89,4,3,3,10,Loyal
SUB4033,21,4,15434.41,4,4,3,11,Champion
SUB4297,20,6,47743.37,4,4,4,12,Champion
SUB4810,20,6,19336.66,4,4,4,12,Champion
SUB1837,20,5,40511.47,4,4,4,12,Champion
SUB2087,20,2,12115.29,4,2,3,9,Loyal
SUB4441,20,2,1640.18,4,2,1,7,At risk
SUB1744,20,3,16140.46,4,3,3,10,Loyal
SUB4698,19,1,3556.89,4,1,2,7,At risk
SUB3439,19,4,25840.68,4,4,4,12,Champion
SUB4068,19,4,16378.41,4,4,4,12,Champion
SUB2660,19,3,814034.07,4,3,4,11,Champion
SUB4221,19,3,34601.99,4,3,4,11,Champion
SUB3043,19,4,56985.46,4,4,4,12,Champion
SUB3479,19,1,4360.7,4,1,2,7,At risk
SUB2783,19,5,17634.52,4,4,4,12,Champion
SUB3233,18,5,25303.62,4,4,4,12,Champion
SUB1044,18,4,74828.25,4,4,4,12,Champion
SUB2075,18,2,7881.68,4,2,2,8,At risk
SUB3793,18,2,5193.91,4,2,2,8,At risk
SUB1136,18,3,2302.86,4,3,1,8,At risk
SUB2023,18,4,7232.2,4,4,2,10,Loyal
SUB1734,18,2,5667.06,4,2,2,8,At risk
SUB3035,18,2,563.43,4,2,1,7,At risk
SUB3749,18,2,18829.75,4,3,4,11,Champion
SUB1313,17,3,20664.49,4,3,4,11,Champion
SUB4551,17,4,137129.13,4,4,4,12,Champion
SUB1112,17,1,830.18,4,1,1,6,At risk
SUB4974,17,5,18923.25,4,4,4,12,Champion
SUB3652,17,4,6726.34,4,4,2,10,Loyal
SUB3694,17,3,6365.13,4,3,2,9,Loyal
SUB4066,16,3,7551.79,4,3,2,9,Loyal
SUB3534,16,3,12376.64,4,3,3,10,Loyal
SUB1873,16,8,47050.83,4,4,4,12,Champion
SUB4599,16,4,23788.09,4,4,4,12,Champion
SUB2068,16,5,15795.92,4,4,3,11,Champion
SUB1307,16,4,762163.88,4,4,4,12,Champion
SUB3858,16,4,6239.48,4,4,2,10,Loyal
SUB2477,16,7,21937.94,4,4,4,12,Champion
SUB2702,16,4,13576.01,4,4,3,11,Champion
SUB3434,16,2,3107.05,4,2,1,7,At risk
SUB2022,16,4,15867.83,4,4,3,11,Champion
SUB1362,16,3,5425.79,4,3,2,9,Loyal
SUB1352,16,6,37130.75,4,4,4,12,Champion
SUB4933,15,6,35490.83,4,4,4,12,Champion
SUB2795,15,7,25208.84,4,4,4,12,Champion
SUB1852,15,2,11488.94,4,2,3,9,Loyal
SUB4312,15,2,289.26,4,1,1,6,At risk
SUB4603,15,3,13633.5,4,3,3,10,Loyal
SUB1209,15,1,198.45,4,1,1,6,At risk
SUB3711,15,3,4891.99,4,3,2,9,Loyal
SUB4145,15,5,15710.06,4,4,3,11,Champion
SUB4339,15,5,3566.83,4,4,2,10,Loyal
SUB1691,15,3,13446.13,4,3,3,10,Loyal
SUB1681,15,3,8475.43,4,3,2,9,Loyal
SUB3119,15,3,19671.43,4,3,4,11,Champion
SUB2998,14,3,12190.65,4,3,3,10,Loyal
SUB2632,14,4,26210.26,4,4,4,12,Champion
SUB2450,14,2,2600.54,4,2,1,7,At risk
SUB3450,14,5,13202.78,4,4,3,11,Champion
SUB2562,14,3,6292.47,4,3,2,9,Loyal
SUB4711,14,3,7761.22,4,3,2,9,Loyal
SUB3228,14,3,2045.78,4,3,1,8,At risk
SUB3296,14,3,1581.83,4,3,1,8,At risk
SUB3150,14,1,7353.72,4,1,2,7,At risk
SUB3584,14,3,5047.55,4,3,2,9,Loyal
SUB2974,14,6,37122.59,4,4,4,12,Champion
SUB3638,14,5,18466.06,4,4,4,12,Champion
SUB3406,14,3,9796.21,4,3,3,10,Loyal
SUB2560,14,8,19937.19,4,4,4,12,Champion
SUB3953,13,2,15959.13,4,2,3,9,Loyal
SUB2106,13,2,4618.39,4,2,2,8,At risk
SUB3438,13,2,9601.53,4,2,3,9,Loyal
SUB2021,13,6,12102.97,4,4,3,11,Champion
SUB1266,13,5,14045.14,4,4,3,11,Champion
SUB3606,13,2,18254.67,4,3,4,11,Champion
SUB4298,13,5,18110.2,4,4,4,12,Champion
SUB3181,13,3,20885.36,4,3,4,11,Champion
SUB2270,12,2,23254.84,4,3,4,11,Champion
SUB4263,12,3,1538.9,4,3,1,8,At risk
SUB3899,12,4,14665.92,4,4,3,11,Champion
SUB3266,12,7,29654.53,4,4,4,12,Champion
SUB1688,12,3,2614.11,4,3,1,8,At risk
SUB4186,12,3,2518.26,4,3,1,8,At risk
SUB1306,12,7,13026.37,4,4,3,11,Champion
SUB3189,12,3,10220.37,4,3,3,10,Loyal
SUB3167,12,3,14059.27,4,3,3,10,Loyal
SUB3325,12,6,19179.84,4,4,4,12,Champion
SUB2854,12,2,651.59,4,2,1,7,At risk
SUB3843,12,2,3014.59,4,2,1,7,At risk
SUB3507,12,6,956727.94,4,4,4,12,Champion
SUB2790,11,5,14697.6,4,4,3,11,Champion
SUB2599,11,1,645.97,4,1,1,6,At risk
SUB4017,11,4,18100.41,4,4,4,12,Champion
SUB3376,11,5,9317.65,4,4,3,11,Champion
SUB1986,11,6,19923.34,4,4,4,12,Champion
SUB3444,11,3,2212.15,4,3,1,8,At risk
SUB4316,11,1,8280.59,4,1,2,7,At risk
SUB1772,11,3,11312.03,4,3,3,10,Loyal
SUB1025,11,1,334.92,4,1,1,6,At risk
SUB3267,11,3,4945.64,4,3,2,9,Loyal
SUB4438,10,4,7159.48,4,4,2,10,Loyal
SUB3967,10,5,323036.32,4,4,4,12,Champion
SUB1024,10,4,4673.72,4,4,2,10,Loyal
SUB4814,10,3,15189.46,4,3,3,10,Loyal
SUB4740,10,2,11642.36,4,2,3,9,Loyal
SUB3875,10,4,42207.77,4,4,4,12,Champion
SUB2234,10,2,6028.63,4,2,2,8,At risk
SUB3389,10,4,13869.72,4,4,3,11,Champion
SUB2523,10,4,13667.49,4,4,3,11,Champion
SUB3717,10,5,26922.22,4,4,4,12,Champion
SUB2871,10,8,22011.24,4,4,4,12,Champion
SUB2804,10,1,10520.64,4,1,3,8,At risk
SUB2772,10,2,14548.58,4,2,3,9,Loyal
SUB4397,10,5,26996.45,4,4,4,12,Champion
SUB4697,9,3,4178.31,4,3,2,9,Loyal
SUB4992,9,2,1325.4,4,2,1,7,At risk
SUB3539,9,3,135939.67,4,3,4,11,Champion
SUB1971,9,3,11456.52,4,3,3,10,Loyal
SUB2841,9,4,8527.31,4,4,3,11,Champion
SUB1921,9,3,23606.97,4,4,4,12,Champion
