"Txn_ID","Subscriber_ID","Activation_Date","City","Province","Package_Type","Package_Name","Usage_GB","Package_Price","Discount_Pct","Recharge_Amount","Network_Cost","Channel","Payment_Method","Tenure_Days","NPS_Score","Target_ARPU","Profit","Segmen_NPS","ARPU_Gap","ARPU_Category"
TEL-005092,SUB4141,2025-10-20 00:00:00.000,Bandung,Jawa Barat,Combo,Package_10,17,876.18,0.05,14150.31,9675.84,Dealer,Transfer,34,-1,88510,4474.469999999999,Buruk,-74359.69,N
TEL-005093,SUB1685,2025-05-15 00:00:00.000,Surabaya,Jawa Timur,Combo,Package_76,7,478.8,0.95,167.58,84.71,Online,Ewallet,46,6,143739,82.87000000000002,Buruk,-143571.42,N
TEL-005094,SUB4902,2024-09-14 00:00:00.000,Jakarta,DKI Jakarta,Combo,Package_94,2,839.37,0.5,839.37,450.64,Online,Cash,109,24,151623,388.73,Buruk,-150783.63,N
TEL-005095,SUB2847,2023-11-27 00:00:00.000,Surabaya,Jawa Timur,Voice,Package_92,9,739.12,0.1,5986.87,6230.29,Dealer,Cash,17,6,35640,-243.42000000000007,Buruk,-29653.13,N
TEL-005096,SUB4133,2025-02-10 00:00:00.000,Jakarta,DKI Jakarta,Data,Package_84,12,328.66,0.0,3943.92,3446.73,Dealer,Ewallet,39,79,146291,497.19000000000005,Bagus,-142347.08,N
TEL-005097,SUB1198,2023-10-14 00:00:00.000,Surabaya,Jawa Timur,Voice,Package_18,17,298.29,0.0,5070.93,5401.26,Dealer,Cash,14,105,162874,-330.3299999999999,Bagus Sekali,-157803.07,N
TEL-005098,SUB1248,2025-04-14 00:00:00.000,Jakarta,DKI Jakarta,Data,Package_24,6,232.89,0.0,1397.34,1444.04,Dealer,Ewallet,101,24,46668,-46.700000000000045,Buruk,-45270.66,N
TEL-005099,SUB4868,2025-01-30 00:00:00.000,Jakarta,DKI Jakarta,Voice,Package_39,16,595.09,0.2,7617.15,4286.63,Retail,Ewallet,32,72,186006,3330.5199999999995,Bagus,-178388.85,N
TEL-005100,SUB2809,2023-12-20 00:00:00.000,Jakarta,DKI Jakarta,Voice,Package_92,16,178.57,0.1,2571.41,2892.49,Online,Transfer,67,37,181507,-321.0799999999999,Buruk,-178935.59,N
TEL-005101,SUB2909,2025-10-08 00:00:00.000,Surabaya,Jawa Timur,Data,Package_32,6,491.68,0.0,2950.08,3458.8,Online,Ewallet,82,8,33375,-508.72000000000025,Buruk,-30424.92,N
TEL-005102,Anon,2023-12-08 00:00:00.000,Bandung,Jawa Barat,Voice,Package_83,18,446.92,0.0,8044.56,9348.16,Dealer,Transfer,5,60,88981,-1303.5999999999995,Bagus,-80936.44,N
TEL-005103,SUB2316,2024-02-01 00:00:00.000,Bandung,Jawa Barat,Combo,Package_38,9,283.95,0.0,2555.55,1732.17,Online,Ewallet,20,9,130592,823.3800000000001,Buruk,-128036.45,N
TEL-005104,SUB4883,2025-07-14 00:00:00.000,Jakarta,DKI Jakarta,Voice,Package_100,9,266.65,0.5,1199.92,1016.96,Dealer,Cash,99,-13,166973,182.96000000000004,Buruk,-165773.08,N
TEL-005105,SUB4273,2023-12-19 00:00:00.000,Surabaya,Jawa Timur,Combo,Package_38,14,361.74,0.05,4811.14,5985.51,Online,Transfer,118,23,69809,-1174.37,Buruk,-64997.86,N
TEL-005106,SUB1445,2025-11-24 00:00:00.000,Surabaya,Jawa Timur,Data,Package_33,10,583.77,0.95,291.89,274.49,Online,Transfer,4,60,190205,17.399999999999977,Bagus,-189913.11,N
TEL-005107,SUB3651,2025-06-07 00:00:00.000,Surabaya,Jawa Timur,Combo,Package_14,4,29.14,0.5,58.28,60.46,Online,Ewallet,85,0,189314,-2.1799999999999997,Buruk,-189255.72,N
TEL-005108,SUB3415,2025-02-21 00:00:00.000,Bandung,Jawa Barat,Voice,Package_31,3,129.63,0.1,350.0,453.14,Dealer,Transfer,55,2,135340,-103.13999999999999,Buruk,-134990.0,N
TEL-005109,SUB3142,2024-12-08 00:00:00.000,Jakarta,DKI Jakarta,Data,Package_89,15,855.45,0.75,3207.94,2088.96,Retail,Cash,117,98,51387,1118.98,Bagus Sekali,-48179.06,N
TEL-005110,SUB2475,2025-12-07 00:00:00.000,Jakarta,DKI Jakarta,Data,Package_58,6,441.55,0.1,2384.37,2309.34,Online,Transfer,73,-4,150112,75.02999999999975,Buruk,-147727.63,N
TEL-005111,SUB1837,2025-04-27 00:00:00.000,Jakarta,DKI Jakarta,Combo,Package_6,13,33554.05,0.95,21810.13,19505.36,Online,Transfer,117,-15,99221,2304.7700000000004,Buruk,-77410.87,N
TEL-005112,SUB1078,2024-07-24 00:00:00.000,Surabaya,Jawa Timur,Combo,Package_4,11,996.9,0.1,9869.31,7295.68,Dealer,Ewallet,64,64,21834,2573.629999999999,Bagus,-11964.69,N
TEL-005113,SUB2429,2025-04-12 00:00:00.000,Jakarta,DKI Jakarta,Combo,Package_64,4,902.35,0.2,2887.52,1733.69,Dealer,Ewallet,35,23,99181,1153.83,Buruk,-96293.48,N
TEL-005114,Anon,2025-04-16 00:00:00.000,Yogyakarta,DIY,Data,Package_67,2,857.73,0.95,85.77,111.16,Retail,Transfer,70,13,199927,-25.39,Buruk,-199841.23,N
TEL-000417,SUB3699,2024-07-14 00:00:00.000,Surabaya,Jawa Timur,Data,Package_1,9,403.04,0.0,3627.36,3097.58,Dealer,Transfer,115,110,88413,529.7800000000002,Bagus Sekali,-84785.64,N
TEL-005116,SUB3520,2025-04-04 00:00:00.000,Yogyakarta,DIY,Data,Package_52,20,11.96,0.0,239.2,153.0,Online,Ewallet,3,95,107550,86.19999999999999,Bagus Sekali,-107310.8,N
TEL-005117,SUB4460,2024-01-14 00:00:00.000,Jakarta,DKI Jakarta,Data,Package_2,11,13.87,0.0,152.57,179.42,Online,Transfer,54,-17,88404,-26.849999999999994,Buruk,-88251.43,N
TEL-005118,SUB1084,2024-03-09 00:00:00.000,Jakarta,DKI Jakarta,Data,Package_6,18,713.86,0.15,10922.06,12097.3,Online,Ewallet,24,104,77681,-1175.2399999999998,Bagus Sekali,-66758.94,N
TEL-005119,SUB3763,2024-02-24 00:00:00.000,Surabaya,Jawa Timur,Combo,Package_91,2122,176.49,0.05,355786.19,289054.54,Dealer,Ewallet,40,4,104313,66731.65000000002,Buruk,251473.19,Y
TEL-005120,SUB4387,2024-08-30 00:00:00.000,Bandung,Jawa Barat,Voice,Package_43,2,930.29,0.75,465.14,351.83,Retail,Cash,11,99,183948,113.31,Bagus Sekali,-183482.86,N
TEL-005121,SUB3206,2024-09-19 00:00:00.000,Surabaya,Jawa Timur,Voice,Package_26,14,843.1,0.1,10623.06,7354.35,Dealer,Ewallet,102,67,163121,3268.709999999999,Bagus,-152497.94,N
TEL-005122,SUB4039,2025-05-21 00:00:00.000,Surabaya,Jawa Timur,Combo,Package_67,3,424.01,0.15,1081.23,1332.69,Dealer,Ewallet,36,66,169895,-251.46000000000004,Bagus,-168813.77,N
TEL-005123,Anon,2023-12-17 00:00:00.000,Bandung,Jawa Barat,Data,Package_67,18,727.18,0.0,8759.55,9913.68,Retail,Cash,95,107,129092,-1154.130000000001,Bagus Sekali,-120332.45,N
TEL-005124,SUB4031,2025-04-05 00:00:00.000,Yogyakarta,DIY,Voice,Package_42,16,726.19,0.95,1283.73,1528.68,Dealer,Transfer,101,112,139329,-244.95000000000005,Bagus Sekali,-138045.27,N
TEL-005125,SUB3634,2024-01-31 00:00:00.000,Bandung,Jawa Barat,Combo,Package_84,9,868.34,0.75,1953.77,1327.16,Dealer,Ewallet,61,74,56390,626.6099999999999,Bagus,-54436.23,N
TEL-005126,SUB4551,2025-12-15 00:00:00.000,Jakarta,DKI Jakarta,Data,Package_4,18,368.95,0.5,3320.55,2293.58,Dealer,Cash,2,92,55235,1026.9700000000003,Bagus Sekali,-51914.45,N
TEL-005127,SUB3711,2025-07-04 00:00:00.000,Jakarta,DKI Jakarta,Data,Package_72,11,68.01,0.5,374.06,229.14,Dealer,Transfer,115,72,74310,144.92000000000002,Bagus,-73935.94,N
TEL-005128,SUB1344,2025-03-29 00:00:00.000,Bandung,Jawa Barat,Voice,Package_21,4,242.47,0.1,872.89,547.93,Dealer,Transfer,23,48,114618,324.96000000000004,Bagus,-113745.11,N
TEL-005129,SUB3223,2024-05-21 00:00:00.000,Jakarta,DKI Jakarta,Voice,Package_27,8,626.64,0.75,1253.28,943.36,Retail,Cash,43,57,184258,309.91999999999996,Bagus,-183004.72,N
TEL-005130,SUB4356,2025-09-14 00:00:00.000,Jakarta,DKI Jakarta,Data,Package_83,17,507.77,0.15,7337.28,8729.82,Online,Cash,94,24,68501,-1392.54,Buruk,-61163.72,N
TEL-005131,SUB1276,2023-10-13 00:00:00.000,Jakarta,DKI Jakarta,Voice,Package_59,14,242.39,0.75,848.37,762.58,Retail,Ewallet,84,1,85926,85.78999999999996,Buruk,-85077.63,N
TEL-005132,SUB1707,2024-12-09 00:00:00.000,Bandung,Jawa Barat,Data,Package_90,15,226.44,0.1,3056.94,3392.37,Retail,Transfer,39,-20,37247,-335.42999999999984,Buruk,-34190.06,N
TEL-005133,SUB3220,2025-03-15 00:00:00.000,Bandung,Jawa Barat,Data,Package_32,9,493.7,0.0,7898.53,7419.47,Dealer,Ewallet,108,64,162784,479.0599999999995,Bagus,-154885.47,N
TEL-005134,SUB3180,2024-05-20 00:00:00.000,Jakarta,DKI Jakarta,Combo,Package_98,1,83.03,0.95,4.15,4.54,Online,Transfer,57,-10,97199,-0.3899999999999997,Buruk,-97194.85,N
TEL-005135,SUB3456,2025-11-04 00:00:00.000,Yogyakarta,DIY,Voice,Package_82,17,641.91,0.5,5456.23,4065.24,Retail,Ewallet,83,-19,32630,1390.9899999999998,Buruk,-27173.77,N
TEL-005136,SUB2595,2024-01-17 00:00:00.000,Bandung,Jawa Barat,Data,Package_15,15,648.72,0.15,8271.18,6467.12,Online,Transfer,19,52,36455,1804.0600000000004,Bagus,-28183.82,N
TEL-005137,SUB4701,2025-07-18 00:00:00.000,Jakarta,DKI Jakarta,Data,Package_50,14,10.99,0.75,38.47,29.26,Online,Transfer,51,17,117125,9.209999999999997,Buruk,-117086.53,N
TEL-005138,SUB4116,2024-06-21 00:00:00.000,Jakarta,DKI Jakarta,Data,Package_5,20,236.46,0.0,4729.2,3070.46,Online,Ewallet,76,106,29270,1658.7399999999998,Bagus Sekali,-24540.8,N
TEL-005139,SUB1140,2025-09-02 00:00:00.000,Bandung,Jawa Barat,Combo,Package_66,10,865.2,0.75,2163.0,1810.13,Retail,Cash,9,50,107642,352.8699999999999,Bagus,-105479.0,N
TEL-005140,SUB3211,2025-01-01 00:00:00.000,Jakarta,DKI Jakarta,Data,Package_96,18,123.8,0.2,1782.72,1822.86,Dealer,Transfer,77,-19,101395,-40.13999999999987,Buruk,-99612.28,N
TEL-005141,Anon,2023-09-05 00:00:00.000,Surabaya,Jawa Timur,Data,Package_37,13,615.46,0.75,4108.25,2263.49,Dealer,Ewallet,22,71,20959,1844.7600000000002,Bagus,-16850.75,N
TEL-005142,SUB2582,2024-10-02 00:00:00.000,Yogyakarta,DIY,Voice,Package_44,10,710.36,0.1,6393.24,4461.19,Dealer,Transfer,78,-2,170837,1932.0500000000002,Buruk,-164443.76,N
TEL-005143,SUB1430,2024-07-19 00:00:00.000,Jakarta,DKI Jakarta,Voice,Package_10,15,47.4,0.95,35.55,40.49,Dealer,Cash,62,59,107219,-4.940000000000005,Bagus,-107183.45,N
TEL-005144,SUB1292,2024-10-26 00:00:00.000,Bandung,Jawa Barat,Combo,Package_70,1,849.8,0.0,849.8,904.76,Retail,Ewallet,97,52,47800,-54.960000000000036,Bagus,-46950.2,N
TEL-005145,SUB2309,2023-11-01 00:00:00.000,Yogyakarta,DIY,Data,Package_25,5,19.79,0.15,84.11,57.34,Online,Ewallet,28,45,76736,26.769999999999996,Bagus,-76651.89,N
TEL-005146,SUB2623,2025-03-09 00:00:00.000,Jakarta,DKI Jakarta,Data,Package_9,14,297.92,0.2,3336.7,3771.81,Dealer,Ewallet,17,73,31761,-435.1100000000001,Bagus,-28424.3,N
TEL-005147,SUB2121,2025-06-16 00:00:00.000,Bandung,Jawa Barat,Combo,Package_85,18,159.13,0.0,2864.34,3180.78,Dealer,Transfer,6,9,55194,-316.44000000000005,Buruk,-52329.66,N
TEL-005148,SUB2234,2025-12-22 00:00:00.000,Jakarta,DKI Jakarta,Combo,Package_7,9,565.32,0.05,4833.49,2457.09,Dealer,Ewallet,116,36,32509,2376.3999999999996,Buruk,-27675.510000000002,N
TEL-001081,SUB4627,2025-04-29 00:00:00.000,Jakarta,DKI Jakarta,Combo,Package_63,16,250.09,0.75,1000.36,1061.19,Online,Transfer,19,21,25435,-60.83000000000004,Buruk,-24434.64,N
TEL-005150,SUB2242,2025-02-12 00:00:00.000,Bandung,Jawa Barat,Voice,Package_79,8,288.35,0.5,1153.4,1378.58,Dealer,Transfer,54,15,84321,-225.17999999999984,Buruk,-83167.6,N
TEL-005151,SUB3736,2025-01-28 00:00:00.000,Surabaya,Jawa Timur,Voice,Package_77,16,37.69,0.0,603.04,623.4,Online,Transfer,90,12,130008,-20.360000000000014,Buruk,-129404.96,N
TEL-005152,SUB3726,2025-05-01 00:00:00.000,Jakarta,DKI Jakarta,Combo,Package_38,17,693.56,0.0,11790.52,14859.79,Dealer,Cash,60,33,98616,-3069.2700000000004,Buruk,-86825.48,N
TEL-005153,SUB2502,2023-09-28 00:00:00.000,Bandung,Jawa Barat,Combo,Package_49,19,202.15,0.75,960.21,1126.16,Retail,Cash,6,44,47948,-165.95000000000005,Bagus,-46987.79,N
TEL-000624,SUB3382,2024-04-02 00:00:00.000,Surabaya,Jawa Timur,Combo,Package_88,11,683.92,0.75,1880.78,2209.22,Online,Cash,55,13,77518,-328.4399999999998,Buruk,-75637.22,N
TEL-000999,SUB1174,2025-02-10 00:00:00.000,Yogyakarta,DIY,Data,Package_70,6,502.98,0.05,2866.99,1934.28,Retail,Cash,78,-10,73222,932.7099999999998,Buruk,-70355.01,N
TEL-005156,SUB1876,2023-12-27 00:00:00.000,Jakarta,DKI Jakarta,Data,Package_43,15,923.5,0.75,3463.12,2468.44,Dealer,Transfer,120,0,105043,994.6799999999998,Buruk,-101579.88,N
TEL-005157,SUB2629,2024-07-23 00:00:00.000,Surabaya,Jawa Timur,Voice,Package_87,17,755.82,0.0,12848.94,16537.41,Dealer,Transfer,109,-12,112627,-3688.4699999999993,Buruk,-99778.06,N
TEL-002839,SUB4281,2023-11-12 00:00:00.000,Jakarta,DKI Jakarta,Voice,Package_92,19,784.46,0.5,7452.37,9270.83,Retail,Transfer,41,-13,153580,-1818.46,Buruk,-146127.63,N
TEL-005159,SUB1003,2025-05-30 00:00:00.000,Bandung,Jawa Barat,Combo,Package_57,10,671.6,0.5,3358.0,3745.05,Dealer,Transfer,111,37,28900,-387.0500000000002,Buruk,-25542.0,N
TEL-005160,SUB2364,2024-05-10 00:00:00.000,Surabaya,Jawa Timur,Voice,Package_66,1,752.27,0.15,639.43,506.54,Dealer,Transfer,15,77,60141,132.88999999999993,Bagus,-59501.57,N
TEL-005161,SUB2154,2025-07-31 00:00:00.000,Surabaya,Jawa Timur,Voice,Package_33,1,574.52,0.75,143.63,153.33,Retail,Ewallet,69,9,89626,-9.700000000000017,Buruk,-89482.37,N
TEL-005162,SUB1131,2025-07-09 00:00:00.000,Bandung,Jawa Barat,Combo,Package_45,10,284.17,0.15,2415.45,2739.22,Dealer,Transfer,79,21,164416,-323.77,Buruk,-162000.55,N
TEL-005163,SUB2770,2025-10-19 00:00:00.000,Surabaya,Jawa Timur,Voice,Package_66,2,680.83,0.15,1157.41,1063.14,Online,Ewallet,95,82,168502,94.26999999999998,Bagus Sekali,-167344.59,N
TEL-005164,SUB3884,2024-09-21 00:00:00.000,Surabaya,Jawa Timur,Combo,Package_79,13,515.92,0.0,6706.96,6514.02,Dealer,Ewallet,108,-5,111332,192.9399999999996,Buruk,-104625.04,N
TEL-005165,SUB1878,2024-11-20 00:00:00.000,Surabaya,Jawa Timur,Data,Package_34,9,457.3,0.5,2057.85,1878.43,Retail,Transfer,5,57,128901,179.41999999999985,Bagus,-126843.15,N
TEL-005166,SUB1283,2023-10-19 00:00:00.000,Jakarta,DKI Jakarta,Combo,Package_65,8,942.59,0.2,6032.58,4989.13,Retail,Ewallet,37,34,59615,1043.4499999999998,Buruk,-53582.42,N
TEL-005167,SUB4404,2024-05-13 00:00:00.000,Bandung,Jawa Barat,Voice,Package_98,17,500.48,0.05,8082.75,9565.4,Retail,Cash,120,90,161779,-1482.6499999999996,Bagus Sekali,-153696.25,N
TEL-005168,SUB3517,2025-02-08 00:00:00.000,Surabaya,Jawa Timur,Voice,Package_42,7,138.04,0.95,48.31,33.43,Dealer,Cash,92,27,179070,14.880000000000003,Buruk,-179021.69,N
TEL-005169,SUB4070,2024-03-31 00:00:00.000,Surabaya,Jawa Timur,Combo,Package_15,11,518.71,0.95,285.29,184.04,Online,Ewallet,97,43,62274,101.25000000000003,Bagus,-61988.71,N
TEL-005170,SUB2947,2024-02-09 00:00:00.000,Jakarta,DKI Jakarta,Voice,Package_77,12,677.73,0.75,2033.19,2226.23,Retail,Transfer,93,37,175624,-193.03999999999996,Buruk,-173590.81,N
TEL-005171,SUB2289,2024-07-29 00:00:00.000,Jakarta,DKI Jakarta,Voice,Package_24,16,932.89,0.15,12687.3,10680.72,Dealer,Ewallet,86,25,83954,2006.58,Buruk,-71266.7,N
TEL-005172,SUB4145,2024-06-05 00:00:00.000,Jakarta,DKI Jakarta,Data,Package_58,13,121.03,0.05,1494.72,1352.82,Online,Transfer,103,38,52453,141.9000000000001,Buruk,-50958.28,N
TEL-005173,SUB3462,2023-11-12 00:00:00.000,Jakarta,DKI Jakarta,Voice,Package_7,15,120.37,0.95,90.28,114.22,Dealer,Ewallet,4,70,44486,-23.939999999999998,Bagus,-44395.72,N
TEL-005174,SUB4798,2025-10-01 00:00:00.000,Surabaya,Jawa Timur,Combo,Package_39,8,722.51,0.2,4624.06,4847.33,Retail,Ewallet,117,66,38072,-223.26999999999953,Bagus,-33447.94,N
TEL-005175,SUB3254,2025-05-11 00:00:00.000,Jakarta,DKI Jakarta,Combo,Package_10,3,135.59,0.5,203.38,211.43,Dealer,Ewallet,69,10,160375,-8.050000000000011,Buruk,-160171.62,N
TEL-005176,SUB2506,2025-11-26 00:00:00.000,Jakarta,DKI Jakarta,Combo,Package_97,1,683.77,0.95,34.19,18.19,Dealer,Ewallet,39,91,41103,15.999999999999996,Bagus Sekali,-41068.81,N
TEL-005177,SUB3348,2024-08-08 00:00:00.000,Jakarta,DKI Jakarta,Combo,Package_66,15,301.39,0.15,3842.72,3733.95,Dealer,Transfer,18,13,35473,108.76999999999998,Buruk,-31630.28,N
TEL-005178,Anon,2025-07-22 00:00:00.000,Bandung,Jawa Barat,Voice,Package_64,7,671.74,0.1,4231.96,4072.75,Retail,Cash,102,66,181529,159.21000000000004,Bagus,-177297.04,N
TEL-005179,SUB2981,2023-12-14 00:00:00.000,Yogyakarta,DIY,Data,Package_99,4,894.67,0.75,894.67,761.67,Retail,Ewallet,55,107,40444,133.0,Bagus Sekali,-39549.33,N
TEL-005180,SUB1458,2024-12-12 00:00:00.000,Bandung,Jawa Barat,Voice,Package_29,2,397.59,0.75,198.79,109.07,Retail,Ewallet,64,1,138766,89.72,Buruk,-138567.21,N
TEL-005181,SUB3311,2024-06-04 00:00:00.000,Yogyakarta,DIY,Data,Package_89,16,880.87,0.0,14093.92,11577.68,Dealer,Transfer,118,118,96962,2516.24,Bagus Sekali,-82868.08,N
TEL-005182,SUB2357,2025-02-21 00:00:00.000,Jakarta,DKI Jakarta,Combo,Package_23,14,188.96,0.0,2645.44,2760.84,Online,Cash,26,67,142638,-115.40000000000009,Bagus,-139992.56,N
TEL-005183,SUB3546,2025-09-13 00:00:00.000,Jakarta,DKI Jakarta,Combo,Package_24,9,638.45,0.05,5458.75,4923.15,Retail,Cash,3,30,67649,535.6000000000004,Buruk,-62190.25,N
TEL-005184,SUB3977,2025-11-24 00:00:00.000,Jakarta,DKI Jakarta,Combo,Package_80,12,797.15,0.75,2391.45,3009.28,Online,Transfer,82,115,166182,-617.8300000000004,Bagus Sekali,-163790.55,N
TEL-005185,SUB2033,2023-11-02 00:00:00.000,Surabaya,Jawa Timur,Voice,Package_81,16,727.09,0.0,11633.44,10347.55,Retail,Cash,83,15,31993,1285.8900000000012,Buruk,-20359.559999999998,N
TEL-005186,SUB2090,2025-05-17 00:00:00.000,Bandung,Jawa Barat,Voice,Package_60,9,741.09,0.0,6669.81,5209.55,Retail,Cash,41,119,193207,1460.2600000000002,Bagus Sekali,-186537.19,N
TEL-005187,SUB2338,2025-03-25 00:00:00.000,Jakarta,DKI Jakarta,Combo,Package_47,16,226.19,0.0,3619.04,1813.57,Retail,Transfer,62,1,144625,1805.47,Buruk,-141005.96,N
TEL-005188,SUB2667,2024-09-12 00:00:00.000,Bandung,Jawa Barat,Voice,Package_29,2,114.97,0.95,11.5,14.91,Online,Transfer,84,100,24239,-3.41,Bagus Sekali,-24227.5,N
TEL-000101,SUB3353,2024-12-22 00:00:00.000,Jakarta,DKI Jakarta,Combo,Package_16,12,105.72,0.15,1078.34,1314.6,Retail,Cash,88,95,39672,-236.26,Bagus Sekali,-38593.66,N
TEL-005190,SUB2523,2024-08-09 00:00:00.000,Surabaya,Jawa Timur,Data,Package_14,6,731.35,0.2,3510.48,3851.24,Retail,Cash,21,31,103725,-340.75999999999976,Buruk,-100214.52,N
TEL-005191,Anon,2025-03-20 00:00:00.000,Jakarta,DKI Jakarta,Data,Package_65,19,173.42,0.95,164.75,202.65,Retail,Ewallet,114,1,95490,-37.900000000000006,Buruk,-95325.25,N
TEL-005192,SUB3896,2024-03-16 00:00:00.000,Yogyakarta,DIY,Data,Package_41,2,632.61,0.05,1201.96,983.32,Dealer,Ewallet,1,61,84265,218.64,Bagus,-83063.04,N
TEL-005193,SUB1984,2024-10-15 00:00:00.000,Surabaya,Jawa Timur,Voice,Package_97,19,851.88,0.75,4046.43,4162.03,Dealer,Cash,26,75,86932,-115.59999999999991,Bagus,-82885.57,N
TEL-005194,SUB4058,2023-09-07 00:00:00.000,Jakarta,DKI Jakarta,Voice,Package_18,1,490.88,0.2,392.7,334.77,Online,Ewallet,84,8,115516,57.93000000000001,Buruk,-115123.3,N
TEL-005195,SUB4034,2024-04-22 00:00:00.000,Bandung,Jawa Barat,Data,Package_65,18,371.72,0.75,1672.74,874.12,Online,Ewallet,55,31,82077,798.62,Buruk,-80404.26,N
TEL-005196,SUB1419,2024-08-07 00:00:00.000,Bandung,Jawa Barat,Voice,Package_81,10,309.5,0.1,2785.5,2643.66,Dealer,Cash,43,57,120249,141.84000000000015,Bagus,-117463.5,N
TEL-005197,Anon,2025-04-04 00:00:00.000,Bandung,Jawa Barat,Data,Package_70,12,822.68,0.75,2468.04,2618.07,Dealer,Transfer,67,18,62970,-150.0300000000002,Buruk,-60501.96,N
TEL-005198,SUB3291,2025-04-09 00:00:00.000,Yogyakarta,DIY,Combo,Package_78,7,508.99,0.2,2850.34,2075.15,Dealer,Cash,112,39,102303,775.19,Buruk,-99452.66,N
TEL-005199,SUB3873,2025-08-31 00:00:00.000,Jakarta,DKI Jakarta,Voice,Package_63,1,211.42,0.2,169.14,89.82,Dealer,Transfer,71,34,147394,79.32,Buruk,-147224.86,N
TEL-005200,SUB4776,2025-06-17 00:00:00.000,Yogyakarta,DIY,Voice,Package_36,6,485.13,0.05,3236.01,1956.84,Dealer,Ewallet,22,7,167444,1279.1700000000003,Buruk,-164207.99,N
TEL-005201,SUB1454,2025-07-15 00:00:00.000,Yogyakarta,DIY,Combo,Package_40,17,897.23,0.2,12202.33,12945.26,Dealer,Transfer,2,91,65128,-742.9300000000003,Bagus Sekali,-52925.67,N
TEL-005202,SUB4461,2025-06-22 00:00:00.000,Jakarta,DKI Jakarta,Voice,Package_19,7,49385.08,0.15,370049.93,267767.07,Dealer,Transfer,28,117,108142,102282.85999999999,Bagus Sekali,261907.93,Y
TEL-005203,SUB3048,2023-11-12 00:00:00.000,Surabaya,Jawa Timur,Data,Package_70,9,102.01,0.0,918.09,622.13,Dealer,Cash,116,65,179246,295.96000000000004,Bagus,-178327.91,N
TEL-005204,SUB1997,2023-10-25 00:00:00.000,Yogyakarta,DIY,Combo,Package_100,7,505.37,0.1,3183.83,2130.2,Dealer,Transfer,14,25,91352,1053.63,Buruk,-88168.17,N
TEL-005205,SUB4442,2025-05-14 00:00:00.000,Yogyakarta,DIY,Combo,Package_13,6,602.83,0.95,180.85,127.78,Dealer,Transfer,72,43,47535,53.06999999999999,Bagus,-47354.15,N
TEL-005206,SUB3568,2024-04-27 00:00:00.000,Surabaya,Jawa Timur,Voice,Package_100,17,185.87,0.0,3159.79,3907.42,Dealer,Transfer,21,18,108733,-747.6300000000001,Buruk,-105573.21,N
TEL-005207,SUB4600,2025-04-06 00:00:00.000,Yogyakarta,DIY,Combo,Package_1,13,27517.87,0.2,286185.85,347069.57,Dealer,Ewallet,2,77,131932,-60883.72000000003,Bagus,154253.84999999998,Y
TEL-005208,SUB4719,2024-04-19 00:00:00.000,Surabaya,Jawa Timur,Combo,Package_39,7,194.81,0.0,1363.67,1197.32,Dealer,Transfer,29,0,126470,166.35000000000014,Buruk,-125106.33,N
TEL-005209,SUB4729,2024-10-09 00:00:00.000,Bandung,Jawa Barat,Data,Package_29,2,247.54,0.0,495.08,471.2,Dealer,Ewallet,4,32,176409,23.879999999999995,Buruk,-175913.92,N
TEL-005210,SUB3527,2025-04-19 00:00:00.000,Surabaya,Jawa Timur,Data,Package_15,2,209.5,0.05,398.05,329.34,Dealer,Transfer,69,76,129603,68.71000000000004,Bagus,-129204.95,N
TEL-005211,SUB1269,2023-12-06 00:00:00.000,Yogyakarta,DIY,Voice,Package_13,13,238.97,0.5,1553.31,1061.77,Dealer,Cash,98,-3,40659,491.53999999999996,Buruk,-39105.69,N
TEL-005212,SUB4354,2025-11-20 00:00:00.000,Bandung,Jawa Barat,Voice,Package_66,13,27.85,0.5,181.03,148.75,Dealer,Transfer,80,101,173644,32.28,Bagus Sekali,-173462.97,N
TEL-005213,Anon,2024-08-25 00:00:00.000,Bandung,Jawa Barat,Combo,Package_76,9,997.47,0.75,2244.31,2022.66,Online,Transfer,25,64,167403,221.64999999999986,Bagus,-165158.69,N
TEL-005214,SUB3354,2025-05-26 00:00:00.000,Bandung,Jawa Barat,Combo,Package_55,17,373.33,0.0,6346.61,4390.35,Dealer,Cash,56,111,128628,1956.2599999999993,Bagus Sekali,-122281.39,N
TEL-005215,SUB1872,2024-07-12 00:00:00.000,Jakarta,DKI Jakarta,Data,Package_86,15,529.35,0.1,7146.23,7436.15,Dealer,Cash,28,55,194808,-289.9200000000001,Bagus,-187661.77,N
TEL-005216,SUB2344,2023-11-24 00:00:00.000,Yogyakarta,DIY,Combo,Package_65,9,798.93,0.05,6830.85,3860.49,Dealer,Cash,89,39,82023,2970.3600000000006,Buruk,-75192.15,N
TEL-005217,SUB1551,2024-08-26 00:00:00.000,Bandung,Jawa Barat,Data,Package_36,11,475.05,0.1,4702.99,2477.31,Online,Transfer,33,107,163461,2225.68,Bagus Sekali,-158758.01,N
TEL-005218,SUB1980,2025-05-31 00:00:00.000,Jakarta,DKI Jakarta,Voice,Package_65,17,690.62,0.5,5870.27,4146.98,Dealer,Cash,30,112,52769,1723.2900000000009,Bagus Sekali,-46898.729999999996,N
TEL-004636,SUB1874,2024-09-30 00:00:00.000,Jakarta,DKI Jakarta,Data,Package_86,8,910.02,0.75,1820.04,1195.39,Retail,Ewallet,70,45,139230,624.6499999999999,Bagus,-137409.96,N
